Code,Ex,Date,Open,High,Low,Close,Adjusted_close,Volume,Prev_close,Change,Change_%
1125:HK,US,2014-07-18,0.023,0.023,0.023,0.023,0.0226,0
1808,,2014-07-18,786,795,765,793,793,2368400
2768,,2014-07-18,172,174,171,173,173,9162300
A,US,2014-07-18,55.42,56.25,55.29,56.15,39.0336,2364198
AAAAX,US,2014-07-18,9.82,9.82,9.82,9.82,9.1213,0
AAADX,US,2014-07-18,16.14,16.14,16.14,16.14,13.3441,0
AAAGX,US,2014-07-18,8.06,8.06,8.06,8.06,7.8788,0
AAAIF,US,2014-07-18,0.105,0.105,0.105,0.105,0.105,0
AAAIX,US,2014-07-18,8.94,8.94,8.94,8.94,6.6224,0
AAALF,US,2014-07-18,38.458,38.458,38.458,38.458,31.9956,0
AAALY,US,2014-07-18,23.29,23.29,23.29,23.29,17.5552,0
AAANX,US,2014-07-18,12.41,12.41,12.41,12.41,10.311,0
AAAPX,US,2014-07-18,9.78,9.78,9.78,9.78,9.3077,0
AAAQX,US,2014-07-18,9.88,9.88,9.88,9.88,9.2569,0
AAARX,US,2014-07-18,9.02,9.02,9.02,9.02,6.7902,0
AAASX,US,2014-07-18,9.74,9.74,9.74,9.74,8.9916,0
AAATX,US,2014-07-18,10.7,10.7,10.7,10.7,9.2931,0
AAAUX,US,2014-07-18,8.93,8.93,8.93,8.93,6.5902,0
AAAZX,US,2014-07-18,9.75,9.75,9.75,9.75,8.9447,0
AABA,US,2014-07-18,33.18,33.35,32.9301,33.33,33.33,21540895
AABAX,US,2014-07-18,14.11,14.11,14.11,14.11,11.1922,0
AABCX,US,2014-07-18,14.48,14.48,14.48,14.48,12.5863,0
AABFX,US,2014-07-18,13.45,13.45,13.45,13.45,11.8838,0
AABNF,US,2014-07-18,52.25,52.25,52.25,52.25,42.003,0
AABNX,US,2014-07-18,15.96,15.96,15.96,15.96,15.96,0
AABOX,US,2014-07-18,9.53,9.53,9.53,9.53,8.8821,0
AABPX,US,2014-07-18,15.45,15.45,15.45,15.45,13.043,0
AABTX,US,2014-07-18,11.34,11.34,11.34,11.34,9.7733,0
AABVF,US,2014-07-18,0.163,0.163,0.163,0.163,0.163,100
AACAF,US,2014-07-18,6.37,6.37,6.37,6.37,3.9745,0
AACAY,US,2014-07-18,62.59,62.59,62.59,62.59,5.6643,3190
AACCX,US,2014-07-18,6.12,6.12,6.12,6.12,5.0762,0
AACDX,US,2014-07-18,6.14,6.14,6.14,6.14,4.9037,0
AACFX,US,2014-07-18,19.97,19.97,19.97,19.97,19.4155,0
AACIX,US,2014-07-18,14.9874,14.9874,14.9874,14.9874,12.9028,0
AACRX,US,2014-07-18,6.14,6.14,6.14,6.14,5.0515,0
AACS,US,2014-07-18,0.0021,0.0023,0.0015,0.0015,0.0015,228000
AACTF,US,2014-07-18,0.368,0.368,0.368,0.368,0.368,0
AACTX,US,2014-07-18,11.85,11.85,11.85,11.85,10.4096,0
AACYX,US,2014-07-18,12.82,12.82,12.82,12.82,10.4749,0
AADAX,US,2014-07-18,14.43,14.43,14.43,14.43,13.5481,0
AADBX,US,2014-07-18,16.9303,16.9303,16.9303,16.9303,14.9411,0
AADCX,US,2014-07-18,14.22,14.22,14.22,14.22,13.7817,0
AADDX,US,2014-07-18,16.15,16.15,16.15,16.15,13.1236,0
AADEX,US,2014-07-18,31.2665,31.2665,31.2665,31.2665,22.4769,0
AADIX,US,2014-07-18,14.52,14.52,14.52,14.52,13.4352,0
AADR,US,2014-07-18,38.6087,38.6087,38.5556,38.5999,37.6847,751
AADRX,US,2014-07-18,14.37,14.37,14.37,14.37,13.6341,0
AADSX,US,2014-07-18,14.43,14.43,14.43,14.43,13.4922,0
AADTX,US,2014-07-18,12.59,12.59,12.59,12.59,10.8819,0
AADYX,US,2014-07-18,14.42,14.42,14.42,14.42,13.3995,0
AAEBX,US,2014-07-18,14.21,14.21,14.21,14.21,13.7718,0
AAEH,US,2014-07-18,0.03,0.03,0.03,0.03,0.03,0
AAEMX,US,2014-07-18,9.89,9.89,9.89,9.89,9.538,0
AAEQX,US,2014-07-18,14.51,14.51,14.51,14.51,2.8156,0
AAETX,US,2014-07-18,13.1,13.1,13.1,13.1,11.2653,0
AAFTX,US,2014-07-18,13.11,13.11,13.11,13.11,11.3045,0
AAGAX,US,2014-07-18,30.94,30.94,30.94,30.94,30.94,0
AAGC,US,2014-07-18,0.0022,0.0022,0.0022,0.0022,0.0022,0
AAGH,US,2014-07-18,0.0156,0.016,0.015,0.015,0.015,36000
AAGIY,US,2014-07-18,20.55,20.55,20.47,20.525,18.9989,49319
AAGOX,US,2014-07-18,67.53,67.53,67.53,67.53,46.2288,0
AAGPX,US,2014-07-18,29.5933,29.5933,29.5933,29.5933,21.131,0
AAGRX,US,2014-07-18,16.02,16.02,16.02,16.02,16.02,0
AAGTX,US,2014-07-18,13.29,13.29,13.29,13.29,11.4764,0
